time,x,z
1311.03,340441,10684.5
1311.04,340443,10684.5
1311.05,340446,10684.5
1311.06,340448,10684.5
1311.07,340451,10684.5
1311.08,340454,10684.5
1311.09,340456,10684.5
1311.1,340459,10684.5
1311.11,340461,10684.5
1311.12,340464,10684.5
1311.13,340467,10684.5
1311.14,340469,10684.5
1311.15,340472,10684.5
1311.16,340474,10684.5
1311.17,340477,10684.5
1311.18,340480,10684.5
1311.19,340482,10684.5
1311.2,340485,10684.5
1311.21,340487,10684.5
1311.22,340490,10684.5
1311.23,340493,10684.5
1311.24,340495,10684.5
1311.25,340498,10684.5
1311.26,340500,10684.5
1311.27,340503,10684.5
1311.28,340506,10684.5
1311.29,340508,10684.5
1311.3,340511,10684.5
1311.31,340513,10684.5
1311.32,340516,10684.5
1311.33,340519,10684.5
1311.34,340521,10684.5
1311.35,340524,10684.5
1311.36,340526,10684.5
1311.37,340529,10684.5
1311.38,340532,10684.5
1311.39,340534,10684.5
1311.4,340537,10684.5
1311.41,340539,10684.5
1311.42,340542,10684.5
1311.43,340545,10684.5
1311.44,340547,10684.5
1311.45,340550,10684.5
1311.46,340552,10684.5
1311.47,340555,10684.5
1311.48,340558,10684.5
1311.49,340560,10684.5
1311.5,340563,10684.5
1311.51,340565,10684.5
1311.52,340568,10684.5
1311.53,340571,10684.5
1311.54,340573,10684.5
1311.55,340576,10684.5
1311.56,340578,10684.5
1311.57,340581,10684.5
1311.58,340584,10684.5
1311.59,340586,10684.5
1311.6,340589,10684.5
1311.61,340591,10684.5
1311.62,340594,10684.5
1311.63,340597,10684.5
1311.64,340599,10684.5
1311.65,340602,10684.5
1311.66,340604,10684.5
1311.67,340607,10684.5
1311.68,340610,10684.5
1311.69,340612,10684.5
1311.7,340615,10684.5
1311.71,340617,10684.5
1311.72,340620,10684.5
1311.73,340622,10684.5
1311.74,340625,10684.5
1311.75,340628,10684.5
1311.76,340630,10684.5
1311.77,340633,10684.5
1311.78,340635,10684.5
1311.79,340638,10684.5
1311.8,340641,10684.5
1311.81,340643,10684.5
1311.82,340646,10684.5
1311.83,340648,10684.5
1311.84,340651,10684.5
1311.85,340654,10684.5
1311.86,340656,10684.5
1311.87,340659,10684.5
1311.88,340661,10684.5
1311.89,340664,10684.5
1311.9,340667,10684.5
1311.91,340669,10684.5
1311.92,340672,10684.5
1311.93,340674,10684.5
1311.94,340677,10684.5
1311.95,340680,10684.5
1311.96,340682,10684.5
1311.97,340685,10684.5
1311.98,340687,10684.5
1311.99,340690,10684.5
1312,340693,10684.5
1312.01,340695,10684.5
1312.02,340698,10684.5
1312.03,340700,10684.5
1312.04,340703,10684.5
1312.05,340706,10684.5
1312.06,340708,10684.5
1312.07,340711,10684.5
1312.08,340713,10684.5
1312.09,340716,10684.5
1312.1,340719,10684.4
1312.11,340721,10684.4
1312.12,340724,10684.4
1312.13,340726,10684.4
1312.14,340729,10684.4
1312.15,340732,10684.4
1312.16,340734,10684.4
1312.17,340737,10684.4
1312.18,340739,10684.4
1312.19,340742,10684.4
1312.2,340745,10684.4
1312.21,340747,10684.4
1312.22,340750,10684.4
1312.23,340752,10684.4
1312.24,340755,10684.4
1312.25,340758,10684.4
1312.26,340760,10684.4
1312.27,340763,10684.4
1312.28,340765,10684.4
1312.29,340768,10684.4
1312.3,340771,10684.4
1312.31,340773,10684.4
1312.32,340776,10684.4
1312.33,340778,10684.4
1312.34,340781,10684.4
1312.35,340784,10684.4
1312.36,340786,10684.4
1312.37,340789,10684.4
1312.38,340791,10684.4
1312.39,340794,10684.4
1312.4,340797,10684.4
1312.41,340799,10684.4
1312.42,340802,10684.4
1312.43,340804,10684.4
1312.44,340807,10684.4
1312.45,340810,10684.4
1312.46,340812,10684.4
1312.47,340815,10684.4
1312.48,340817,10684.4
1312.49,340820,10684.4
1312.5,340823,10684.4
1312.51,340825,10684.4
1312.52,340828,10684.4
1312.53,340830,10684.4
1312.54,340833,10684.4
1312.55,340836,10684.4
1312.56,340838,10684.4
1312.57,340841,10684.4
1312.58,340843,10684.4
1312.59,340846,10684.4
1312.6,340848,10684.4
1312.61,340851,10684.4
1312.62,340854,10684.4
1312.63,340856,10684.4
1312.64,340859,10684.4
1312.65,340861,10684.4
1312.66,340864,10684.4
1312.67,340867,10684.4
1312.68,340869,10684.4
1312.69,340872,10684.4
1312.7,340874,10684.4
1312.71,340877,10684.4
1312.72,340880,10684.4
1312.73,340882,10684.4
1312.74,340885,10684.4
1312.75,340887,10684.4
1312.76,340890,10684.4
1312.77,340893,10684.4
1312.78,340895,10684.4
1312.79,340898,10684.4
1312.8,340900,10684.4
1312.81,340903,10684.4
1312.82,340906,10684.4
1312.83,340908,10684.4
1312.84,340911,10684.4
1312.85,340913,10684.4
1312.86,340916,10684.4
1312.87,340919,10684.4
1312.88,340921,10684.4
1312.89,340924,10684.4
1312.9,340926,10684.4
1312.91,340929,10684.4
1312.92,340932,10684.4
1312.93,340934,10684.4
1312.94,340937,10684.4
1312.95,340939,10684.4
1312.96,340942,10684.4
1312.97,340945,10684.4
1312.98,340947,10684.4
1312.99,340950,10684.4
1313,340952,10684.4
1313.01,340955,10684.4
1313.02,340958,10684.4
1313.03,340960,10684.4
1313.04,340963,10684.4
1313.05,340965,10684.4
1313.06,340968,10684.4
1313.07,340971,10684.4
1313.08,340973,10684.4
1313.09,340976,10684.4
1313.1,340978,10684.4
1313.11,340981,10684.4
1313.12,340984,10684.4
1313.13,340986,10684.4
1313.14,340989,10684.4
1313.15,340991,10684.4
1313.16,340994,10684.4
1313.17,340997,10684.4
1313.18,340999,10684.4
1313.19,341002,10684.4
1313.2,341004,10684.4
1313.21,341007,10684.4
1313.22,341010,10684.4
1313.23,341012,10684.4
1313.24,341015,10684.4
1313.25,341017,10684.4
1313.26,341020,10684.4
1313.27,341023,10684.4
1313.28,341025,10684.4
1313.29,341028,10684.4
1313.3,341030,10684.3
1313.31,341033,10684.3
1313.32,341036,10684.3
1313.33,341038,10684.3
1313.34,341041,10684.3
1313.35,341043,10684.3
1313.36,341046,10684.3
1313.37,341049,10684.3
1313.38,341051,10684.3
1313.39,341054,10684.3
1313.4,341056,10684.3
1313.41,341059,10684.3
1313.42,341062,10684.3
1313.43,341064,10684.3
1313.44,341067,10684.3
1313.45,341069,10684.3
1313.46,341072,10684.3
1313.47,341074,10684.3
1313.48,341077,10684.3
1313.49,341080,10684.3
1313.5,341082,10684.3
1313.51,341085,10684.3
1313.52,341087,10684.3
1313.53,341090,10684.3
1313.54,341093,10684.3
1313.55,341095,10684.3
1313.56,341098,10684.3
1313.57,341100,10684.3
1313.58,341103,10684.3
1313.59,341106,10684.3
1313.6,341108,10684.3
1313.61,341111,10684.3
1313.62,341113,10684.3
1313.63,341116,10684.3
1313.64,341119,10684.3
1313.65,341121,10684.3
1313.66,341124,10684.3
1313.67,341126,10684.3
1313.68,341129,10684.3
1313.69,341132,10684.3
1313.7,341134,10684.3
1313.71,341137,10684.3
1313.72,341139,10684.3
1313.73,341142,10684.3
1313.74,341145,10684.3
1313.75,341147,10684.3
1313.76,341150,10684.3
1313.77,341152,10684.3
1313.78,341155,10684.3
1313.79,341158,10684.3
1313.8,341160,10684.3
1313.81,341163,10684.3
1313.82,341165,10684.3
1313.83,341168,10684.3
1313.84,341171,10684.3
1313.85,341173,10684.3
1313.86,341176,10684.3
1313.87,341178,10684.3
1313.88,341181,10684.3
1313.89,341184,10684.3
1313.9,341186,10684.3
1313.91,341189,10684.3
1313.92,341191,10684.3
1313.93,341194,10684.3
1313.94,341197,10684.3
1313.95,341199,10684.3
1313.96,341202,10684.3
1313.97,341204,10684.3
1313.98,341207,10684.3
1313.99,341210,10684.3
1314,341212,10684.3
1314.01,341215,10684.3
1314.02,341217,10684.3
1314.03,341220,10684.3
1314.04,341223,10684.3
1314.05,341225,10684.3
1314.06,341228,10684.3
1314.07,341230,10684.3
1314.08,341233,10684.3
1314.09,341236,10684.3
1314.1,341238,10684.3
1314.11,341241,10684.3
1314.12,341243,10684.3
1314.13,341246,10684.3
1314.14,341249,10684.3
1314.15,341251,10684.3
1314.16,341254,10684.3
1314.17,341256,10684.3
1314.18,341259,10684.3
1314.19,341262,10684.3
1314.2,341264,10684.3
1314.21,341267,10684.3
1314.22,341269,10684.3
1314.23,341272,10684.3
1314.24,341275,10684.3
1314.25,341277,10684.3
1314.26,341280,10684.3
1314.27,341282,10684.3
1314.28,341285,10684.3
1314.29,341288,10684.3
1314.3,341290,10684.3
1314.31,341293,10684.3
1314.32,341295,10684.3
1314.33,341298,10684.3
1314.34,341300,10684.3
1314.35,341303,10684.3
1314.36,341306,10684.3
1314.37,341308,10684.3
1314.38,341311,10684.3
1314.39,341313,10684.3
1314.4,341316,10684.3
1314.41,341319,10684.3
1314.42,341321,10684.3
1314.43,341324,10684.3
1314.44,341326,10684.3
1314.45,341329,10684.3
1314.46,341332,10684.3
1314.47,341334,10684.3
1314.48,341337,10684.3
1314.49,341339,10684.3
1314.5,341342,10684.3
1314.51,341345,10684.3
1314.52,341347,10684.3
1314.53,341350,10684.3
1314.54,341352,10684.3
1314.55,341355,10684.3
1314.56,341358,10684.3
1314.57,341360,10684.3
1314.58,341363,10684.3
1314.59,341365,10684.3
1314.6,341368,10684.3
1314.61,341371,10684.3
1314.62,341373,10684.2
1314.63,341376,10684.2
1314.64,341378,10684.2
1314.65,341381,10684.2
1314.66,341384,10684.2
1314.67,341386,10684.2
1314.68,341389,10684.2
1314.69,341391,10684.2
1314.7,341394,10684.2
1314.71,341397,10684.2
1314.72,341399,10684.2
1314.73,341402,10684.2
1314.74,341404,10684.2
1314.75,341407,10684.2
1314.76,341410,10684.2
1314.77,341412,10684.2
1314.78,341415,10684.2
1314.79,341417,10684.2
1314.8,341420,10684.2
1314.81,341423,10684.2
1314.82,341425,10684.2
1314.83,341428,10684.2
1314.84,341430,10684.2
1314.85,341433,10684.2
1314.86,341436,10684.2
1314.87,341438,10684.2
1314.88,341441,10684.2
1314.89,341443,10684.2
1314.9,341446,10684.2
1314.91,341449,10684.2
1314.92,341451,10684.2
1314.93,341454,10684.2
1314.94,341456,10684.2
1314.95,341459,10684.2
1314.96,341462,10684.2
1314.97,341464,10684.2
1314.98,341467,10684.2
1314.99,341469,10684.2
1315,341472,10684.2
1315.01,341475,10684.2
1315.02,341477,10684.2
1315.03,341480,10684.2
1315.04,341482,10684.2
1315.05,341485,10684.2
1315.06,341488,10684.2
1315.07,341490,10684.2
1315.08,341493,10684.2
1315.09,341495,10684.2
1315.1,341498,10684.2
1315.11,341501,10684.2
1315.12,341503,10684.2
1315.13,341506,10684.2
1315.14,341508,10684.2
1315.15,341511,10684.2
1315.16,341514,10684.2
1315.17,341516,10684.2
1315.18,341519,10684.2
1315.19,341521,10684.2
1315.2,341524,10684.2
1315.21,341527,10684.2
1315.22,341529,10684.2
1315.23,341532,10684.2
1315.24,341534,10684.2
1315.25,341537,10684.2
1315.26,341539,10684.2
1315.27,341542,10684.2
1315.28,341545,10684.2
1315.29,341547,10684.2
1315.3,341550,10684.2
1315.31,341552,10684.2
1315.32,341555,10684.2
1315.33,341558,10684.2
1315.34,341560,10684.2
1315.35,341563,10684.2
1315.36,341565,10684.2
1315.37,341568,10684.2
1315.38,341571,10684.2
1315.39,341573,10684.2
1315.4,341576,10684.2
1315.41,341578,10684.2
1315.42,341581,10684.2
1315.43,341584,10684.2
1315.44,341586,10684.2
1315.45,341589,10684.2
1315.46,341591,10684.2
1315.47,341594,10684.2
1315.48,341597,10684.2
1315.49,341599,10684.2
1315.5,341602,10684.2
1315.51,341604,10684.2
1315.52,341607,10684.2
1315.53,341610,10684.2
1315.54,341612,10684.2
1315.55,341615,10684.2
1315.56,341617,10684.2
1315.57,341620,10684.2
1315.58,341623,10684.2
1315.59,341625,10684.2
1315.6,341628,10684.2
1315.61,341630,10684.2
1315.62,341633,10684.2
1315.63,341636,10684.2
1315.64,341638,10684.2
1315.65,341641,10684.2
1315.66,341643,10684.2
1315.67,341646,10684.2
1315.68,341649,10684.2
1315.69,341651,10684.2
1315.7,341654,10684.2
1315.71,341656,10684.2
1315.72,341659,10684.2
1315.73,341662,10684.2
1315.74,341664,10684.2
1315.75,341667,10684.2
1315.76,341669,10684.2
1315.77,341672,10684.2
1315.78,341675,10684.2
1315.79,341677,10684.2
1315.8,341680,10684.2
1315.81,341682,10684.2
1315.82,341685,10684.2
1315.83,341688,10684.2
1315.84,341690,10684.2
1315.85,341693,10684.2
1315.86,341695,10684.2
1315.87,341698,10684.2
1315.88,341701,10684.2
1315.89,341703,10684.2
1315.9,341706,10684.2
1315.91,341708,10684.2
1315.92,341711,10684.2
1315.93,341714,10684.2
1315.94,341716,10684.2
1315.95,341719,10684.2
1315.96,341721,10684.2
1315.97,341724,10684.2
1315.98,341727,10684.2
1315.99,341729,10684.2
1316,341732,10684.2
1316.01,341734,10684.2
1316.02,341737,10684.2
1316.03,341740,10684.2
1316.04,341742,10684.2
1316.05,341745,10684.2
1316.06,341747,10684.2
1316.07,341750,10684.2
1316.08,341753,10684.2
1316.09,341755,10684.1
1316.1,341758,10684.1
1316.11,341760,10684.1
1316.12,341763,10684.1
1316.13,341766,10684.1
1316.14,341768,10684.1
1316.15,341771,10684.1
1316.16,341773,10684.1
1316.17,341776,10684.1
1316.18,341778,10684.1
1316.19,341781,10684.1
1316.2,341784,10684.1
1316.21,341786,10684.1
1316.22,341789,10684.1
1316.23,341791,10684.1
1316.24,341794,10684.1
1316.25,341797,10684.1
1316.26,341799,10684.1
1316.27,341802,10684.1
1316.28,341804,10684.1
1316.29,341807,10684.1
1316.3,341810,10684.1
1316.31,341812,10684.1
1316.32,341815,10684.1
1316.33,341817,10684.1
1316.34,341820,10684.1
1316.35,341823,10684.1
1316.36,341825,10684.1
1316.37,341828,10684.1
1316.38,341830,10684.1
1316.39,341833,10684.1
1316.4,341836,10684.1
1316.41,341838,10684.1
1316.42,341841,10684.1
1316.43,341843,10684.1
1316.44,341846,10684.1
1316.45,341849,10684.1
1316.46,341851,10684.1
1316.47,341854,10684.1
1316.48,341856,10684.1
1316.49,341859,10684.1
1316.5,341862,10684.1
1316.51,341864,10684.1
1316.52,341867,10684.1
1316.53,341869,10684.1
1316.54,341872,10684.1
1316.55,341875,10684.1
1316.56,341877,10684.1
1316.57,341880,10684.1
1316.58,341882,10684.1
1316.59,341885,10684.1
1316.6,341888,10684.1
1316.61,341890,10684.1
1316.62,341893,10684.1
1316.63,341895,10684.1
1316.64,341898,10684.1
1316.65,341901,10684.1
1316.66,341903,10684.1
1316.67,341906,10684.1
1316.68,341908,10684.1
1316.69,341911,10684.1
1316.7,341914,10684.1
1316.71,341916,10684.1
1316.72,341919,10684.1
1316.73,341921,10684.1
1316.74,341924,10684.1
1316.75,341927,10684.1
1316.76,341929,10684.1
1316.77,341932,10684.1
1316.78,341934,10684.1
1316.79,341937,10684.1
1316.8,341940,10684.1
1316.81,341942,10684.1
1316.82,341945,10684.1
1316.83,341947,10684.1
1316.84,341950,10684.1
1316.85,341953,10684.1
1316.86,341955,10684.1
1316.87,341958,10684.1
1316.88,341960,10684.1
1316.89,341963,10684.1
1316.9,341966,10684.1
1316.91,341968,10684.1
1316.92,341971,10684.1
1316.93,341973,10684.1
1316.94,341976,10684.1
1316.95,341979,10684.1
1316.96,341981,10684.1
1316.97,341984,10684.1
1316.98,341986,10684.1
1316.99,341989,10684.1
1317,341992,10684.1
1317.01,341994,10684.1
1317.02,341997,10684.1
1317.03,341999,10684.1
1317.04,342002,10684.1
1317.05,342004,10684.1
1317.06,342007,10684.1
1317.07,342010,10684.1
1317.08,342012,10684.1
1317.09,342015,10684.1
1317.1,342017,10684.1
1317.11,342020,10684.1
1317.12,342023,10684.1
1317.13,342025,10684.1
1317.14,342028,10684.1
1317.15,342030,10684.1
1317.16,342033,10684.1
1317.17,342036,10684.1
1317.18,342038,10684.1
1317.19,342041,10684.1
1317.2,342043,10684.1
1317.21,342046,10684.1
1317.22,342049,10684.1
1317.23,342051,10684.1
1317.24,342054,10684.1
1317.25,342056,10684.1
1317.26,342059,10684.1
1317.27,342062,10684.1
1317.28,342064,10684.1
1317.29,342067,10684.1
1317.3,342069,10684.1
1317.31,342072,10684.1
1317.32,342075,10684.1
1317.33,342077,10684.1
1317.34,342080,10684.1
1317.35,342082,10684.1
1317.36,342085,10684.1
1317.37,342088,10684.1
1317.38,342090,10684.1
1317.39,342093,10684.1
1317.4,342095,10684.1
1317.41,342098,10684.1
1317.42,342101,10684.1
1317.43,342103,10684.1
1317.44,342106,10684.1
1317.45,342108,10684.1
1317.46,342111,10684.1
1317.47,342114,10684.1
1317.48,342116,10684.1
1317.49,342119,10684.1
1317.5,342121,10684.1
1317.51,342124,10684.1
1317.52,342127,10684.1
1317.53,342129,10684.1
1317.54,342132,10684.1
1317.55,342134,10684.1
1317.56,342137,10684.1
1317.57,342140,10684.1
1317.58,342142,10684.1
1317.59,342145,10684.1
1317.6,342147,10684.1
1317.61,342150,10684.1
1317.62,342153,10684.1
1317.63,342155,10684.1
1317.64,342158,10684.1
1317.65,342160,10684.1
1317.66,342163,10684.1
1317.67,342166,10684.1
1317.68,342168,10684.1
1317.69,342171,10684.1
1317.7,342173,10684.1
1317.71,342176,10684.1
1317.72,342179,10684.1
1317.73,342181,10684.1
1317.74,342184,10684.1
1317.75,342186,10684.1
1317.76,342189,10684.1
1317.77,342192,10684.1
1317.78,342194,10684.1
1317.79,342197,10684.1
1317.8,342199,10684.1
1317.81,342202,10684
1317.82,342205,10684
1317.83,342207,10684
1317.84,342210,10684
1317.85,342212,10684
1317.86,342215,10684
1317.87,342218,10684
1317.88,342220,10684
1317.89,342223,10684
1317.9,342225,10684
1317.91,342228,10684
1317.92,342231,10684
1317.93,342233,10684
1317.94,342236,10684
1317.95,342238,10684
1317.96,342241,10684
1317.97,342243,10684
1317.98,342246,10684
1317.99,342249,10684
1318,342251,10684
1318.01,342254,10684
1318.02,342256,10684
1318.03,342259,10684
1318.04,342262,10684
1318.05,342264,10684
1318.06,342267,10684
1318.07,342269,10684
1318.08,342272,10684
1318.09,342275,10684
1318.1,342277,10684
1318.11,342280,10684
1318.12,342282,10684
1318.13,342285,10684
1318.14,342288,10684
1318.15,342290,10684
1318.16,342293,10684
1318.17,342295,10684
1318.18,342298,10684
1318.19,342301,10684
1318.2,342303,10684
1318.21,342306,10684
1318.22,342308,10684
1318.23,342311,10684
1318.24,342314,10684
1318.25,342316,10684
1318.26,342319,10684
1318.27,342321,10684
1318.28,342324,10684
1318.29,342327,10684
1318.3,342329,10684
1318.31,342332,10684
1318.32,342334,10684
1318.33,342337,10684
1318.34,342340,10684
1318.35,342342,10684
1318.36,342345,10684
1318.37,342347,10684
1318.38,342350,10684
1318.39,342353,10684
1318.4,342355,10684
1318.41,342358,10684
1318.42,342360,10684
1318.43,342363,10684
1318.44,342366,10684
1318.45,342368,10684
1318.46,342371,10684
1318.47,342373,10684
1318.48,342376,10684
1318.49,342379,10684
1318.5,342381,10684
1318.51,342384,10684
1318.52,342386,10684
1318.53,342389,10684
1318.54,342392,10684
1318.55,342394,10684
1318.56,342397,10684
1318.57,342399,10684
1318.58,342402,10684
1318.59,342405,10684
1318.6,342407,10684
1318.61,342410,10684
1318.62,342412,10684
1318.63,342415,10684
1318.64,342418,10684
1318.65,342420,10684
1318.66,342423,10684
1318.67,342425,10684
1318.68,342428,10684
1318.69,342431,10684
1318.7,342433,10684
1318.71,342436,10684
1318.72,342438,10684
1318.73,342441,10684
1318.74,342444,10684
1318.75,342446,10684
1318.76,342449,10684
1318.77,342451,10684
1318.78,342454,10684
1318.79,342457,10684
1318.8,342459,10684
1318.81,342462,10684
1318.82,342464,10684
1318.83,342467,10684
1318.84,342470,10684
1318.85,342472,10684
1318.86,342475,10684
1318.87,342477,10684
1318.88,342480,10684
1318.89,342483,10684
1318.9,342485,10684
1318.91,342488,10684
1318.92,342490,10684
1318.93,342493,10684
1318.94,342495,10684
1318.95,342498,10684
1318.96,342501,10684
1318.97,342503,10684
1318.98,342506,10684
1318.99,342508,10684
1319,342511,10684
1319.01,342514,10684
1319.02,342516,10684
1319.03,342519,10684
1319.04,342521,10684
1319.05,342524,10684
1319.06,342527,10684
1319.07,342529,10684
1319.08,342532,10684
1319.09,342534,10684
1319.1,342537,10684
1319.11,342540,10684
1319.12,342542,10684
1319.13,342545,10684
1319.14,342547,10684
1319.15,342550,10684
1319.16,342553,10684
1319.17,342555,10684
1319.18,342558,10684
1319.19,342560,10684
1319.2,342563,10684
1319.21,342566,10684
1319.22,342568,10684
1319.23,342571,10684
1319.24,342573,10684
1319.25,342576,10684
1319.26,342579,10684
1319.27,342581,10684
1319.28,342584,10684
1319.29,342586,10684
1319.3,342589,10684
1319.31,342592,10684
1319.32,342594,10684
1319.33,342597,10684
1319.34,342599,10684
1319.35,342602,10684
1319.36,342605,10684
1319.37,342607,10684
1319.38,342610,10684
1319.39,342612,10684
1319.4,342615,10684
1319.41,342618,10684
1319.42,342620,10684
1319.43,342623,10684
1319.44,342625,10684
1319.45,342628,10684
1319.46,342631,10684
1319.47,342633,10684
1319.48,342636,10684
1319.49,342638,10684
1319.5,342641,10684
1319.51,342644,10684
1319.52,342646,10684
1319.53,342649,10684
1319.54,342651,10684
1319.55,342654,10684
1319.56,342657,10684
1319.57,342659,10684
1319.58,342662,10684
1319.59,342664,10684
1319.6,342667,10684
1319.61,342670,10684
1319.62,342672,10684
1319.63,342675,10684
1319.64,342677,10684
1319.65,342680,10684
1319.66,342683,10684
1319.67,342685,10684
1319.68,342688,10684
1319.69,342690,10684
1319.7,342693,10684
1319.71,342696,10684
1319.72,342698,10684
1319.73,342701,10684
1319.74,342703,10684
1319.75,342706,10684
1319.76,342709,10684
1319.77,342711,10684
1319.78,342714,10684
1319.79,342716,10684
1319.8,342719,10684
1319.81,342722,10684
1319.82,342724,10684
1319.83,342727,10684
1319.84,342729,10684
1319.85,342732,10684
1319.86,342734,10684
1319.87,342737,10684
1319.88,342740,10684
1319.89,342742,10684
1319.9,342745,10684
1319.91,342747,10684
1319.92,342750,10684
1319.93,342753,10684
1319.94,342755,10684
1319.95,342758,10684
1319.96,342760,10684
1319.97,342763,10684
1319.98,342766,10684
1319.99,342768,10683.9
1320,342771,10683.9
1320.01,342773,10683.9
1320.02,342776,10683.9
1320.03,342779,10683.9
1320.04,342781,10683.9
1320.05,342784,10683.9
1320.06,342786,10683.9
1320.07,342789,10683.9
1320.08,342792,10683.9
1320.09,342794,10683.9
1320.1,342797,10683.9
1320.11,342799,10683.9
1320.12,342802,10683.9
1320.13,342805,10683.9
1320.14,342807,10683.9
1320.15,342810,10683.9
1320.16,342812,10683.9
1320.17,342815,10683.9
1320.18,342818,10683.9
1320.19,342820,10683.9
1320.2,342823,10683.9
1320.21,342825,10683.9
1320.22,342828,10683.9
1320.23,342831,10683.9
1320.24,342833,10683.9
1320.25,342836,10683.9
1320.26,342838,10683.9
1320.27,342841,10683.9
1320.28,342844,10683.9
1320.29,342846,10683.9
1320.3,342849,10683.9
1320.31,342851,10683.9
1320.32,342854,10683.9
1320.33,342857,10683.9
1320.34,342859,10683.9
1320.35,342862,10683.9
1320.36,342864,10683.9
1320.37,342867,10683.9
1320.38,342870,10683.9
1320.39,342872,10683.9
1320.4,342875,10683.9
1320.41,342877,10683.9
1320.42,342880,10683.9
1320.43,342883,10683.9
1320.44,342885,10683.9
1320.45,342888,10683.9
1320.46,342890,10683.9
1320.47,342893,10683.9
1320.48,342896,10683.9
1320.49,342898,10683.9
1320.5,342901,10683.9
1320.51,342903,10683.9
1320.52,342906,10683.9
1320.53,342909,10683.9
1320.54,342911,10683.9
1320.55,342914,10683.9
1320.56,342916,10683.9
1320.57,342919,10683.9
1320.58,342922,10683.9
1320.59,342924,10683.9
1320.6,342927,10683.9
1320.61,342929,10683.9
1320.62,342932,10683.9
1320.63,342935,10683.9
1320.64,342937,10683.9
1320.65,342940,10683.9
1320.66,342942,10683.9
1320.67,342945,10683.9
1320.68,342948,10683.9
1320.69,342950,10683.9
1320.7,342953,10683.9
1320.71,342955,10683.9
1320.72,342958,10683.9
1320.73,342961,10683.9
1320.74,342963,10683.9
1320.75,342966,10683.9
1320.76,342968,10683.9
1320.77,342971,10683.9
1320.78,342973,10683.9
1320.79,342976,10683.9
1320.8,342979,10683.9
1320.81,342981,10683.9
1320.82,342984,10683.9
1320.83,342986,10683.9
1320.84,342989,10683.9
1320.85,342992,10683.9
1320.86,342994,10683.9
1320.87,342997,10683.9
1320.88,342999,10683.9
1320.89,343002,10683.9
1320.9,343005,10683.9
1320.91,343007,10683.9
1320.92,343010,10683.9
1320.93,343012,10683.9
1320.94,343015,10683.9
1320.95,343018,10683.9
1320.96,343020,10683.9
1320.97,343023,10683.9
1320.98,343025,10683.9
1320.99,343028,10683.9
1321,343031,10683.9
1321.01,343033,10683.9
1321.02,343036,10683.9
1321.03,343038,10683.9
1321.04,343041,10683.9
1321.05,343044,10683.9
1321.06,343046,10683.9
1321.07,343049,10683.9
1321.08,343051,10683.9
1321.09,343054,10683.9
1321.1,343057,10683.9
1321.11,343059,10683.9
1321.12,343062,10683.9
1321.13,343064,10683.9
1321.14,343067,10683.9
1321.15,343070,10683.9
1321.16,343072,10683.9
1321.17,343075,10683.9
1321.18,343077,10683.9
1321.19,343080,10683.9
1321.2,343083,10683.9
1321.21,343085,10683.9
1321.22,343088,10683.9
1321.23,343090,10683.9
1321.24,343093,10683.9
1321.25,343096,10683.9
1321.26,343098,10683.9
1321.27,343101,10683.9
1321.28,343103,10683.9
1321.29,343106,10683.9
1321.3,343109,10683.9
1321.31,343111,10683.9
1321.32,343114,10683.9
1321.33,343116,10683.9
1321.34,343119,10683.9
1321.35,343122,10683.9
1321.36,343124,10683.9
1321.37,343127,10683.9
1321.38,343129,10683.9
1321.39,343132,10683.9
1321.4,343135,10683.9
1321.41,343137,10683.9
1321.42,343140,10683.9
1321.43,343142,10683.9
1321.44,343145,10683.9
1321.45,343148,10683.9
1321.46,343150,10683.9
1321.47,343153,10683.9
1321.48,343155,10683.9
1321.49,343158,10683.9
1321.5,343161,10683.9
1321.51,343163,10683.9
1321.52,343166,10683.9
1321.53,343168,10683.9
1321.54,343171,10683.9
1321.55,343174,10683.9
1321.56,343176,10683.9
1321.57,343179,10683.9
1321.58,343181,10683.9
1321.59,343184,10683.9
1321.6,343187,10683.9
1321.61,343189,10683.9
1321.62,343192,10683.9
1321.63,343194,10683.9
1321.64,343197,10683.9
1321.65,343200,10683.9
1321.66,343202,10683.9
1321.67,343205,10683.9
1321.68,343207,10683.9
1321.69,343210,10683.9
1321.7,343213,10683.9
1321.71,343215,10683.9
1321.72,343218,10683.9
1321.73,343220,10683.9
1321.74,343223,10683.9
1321.75,343225,10683.9
1321.76,343228,10683.9
1321.77,343231,10683.9
1321.78,343233,10683.9
1321.79,343236,10683.9
1321.8,343238,10683.9
1321.81,343241,10683.9
1321.82,343244,10683.9
1321.83,343246,10683.9
1321.84,343249,10683.9
1321.85,343251,10683.9
1321.86,343254,10683.9
1321.87,343257,10683.9
1321.88,343259,10683.9
1321.89,343262,10683.9
1321.9,343264,10683.9
1321.91,343267,10683.9
1321.92,343270,10683.9
1321.93,343272,10683.9
1321.94,343275,10683.9
1321.95,343277,10683.9
1321.96,343280,10683.9
1321.97,343283,10683.9
1321.98,343285,10683.9
1321.99,343288,10683.9
1322,343290,10683.9
1322.01,343293,10683.9
1322.02,343296,10683.9
1322.03,343298,10683.9
1322.04,343301,10683.9
1322.05,343303,10683.9
1322.06,343306,10683.9
1322.07,343309,10683.9
1322.08,343311,10683.9
1322.09,343314,10683.9
1322.1,343316,10683.9
1322.11,343319,10683.9
1322.12,343322,10683.9
1322.13,343324,10683.9
